timestamp,open,high,low,close,volume,funding_rate
1774497600000,91.003,91.003,90.978,90.985,244.43,-1.4581e-05
1774497660000,90.986,90.986,90.878,90.878,241.44,-2.42388e-05
1774497720000,90.883,90.927,90.883,90.901,666.67,-2.42388e-05
1774497780000,90.909,90.928,90.858,90.859,449.2,-2.42388e-05
1774497840000,90.858,90.858,90.839,90.848,74.77,-2.42388e-05
1774497900000,90.826,90.849,90.821,90.848,227.47,-2.42388e-05
1774497960000,90.848,90.848,90.799,90.831,220.88,-2.42388e-05
1774498020000,90.841,90.863,90.84,90.862,3.08,-2.42388e-05
1774498080000,90.862,90.862,90.844,90.844,1338.73,-2.42388e-05
1774498140000,90.845,90.866,90.842,90.842,201.26,-2.42388e-05
1774498200000,90.839,90.864,90.839,90.857,12.75,-2.42388e-05
